problem_type,M_strategy,n_bits,layers,vseed,eta_req,eta_eff,d_eta,M_star,s_conv,norm_final,gap_pen,beta_pred,beta_fit,beta_ratio,se_beta,rel_se,z_beta,D_therm,D_pred,D_unif,R_therm,R_pred,D_shape,D_shell,R_shape,n_levels,entropy_bits,n_eff_states,p_max,E_min,E_mean,E_sd,contrast,n_shots,n_cells,G2_therm,p_therm,dG2_unif,p_vs_unif,n_shots_detect,D_split_unif,D_feas_unif,D_infeas_unif,D_split_therm,D_feas_therm,D_infeas_therm,frac_split,n_feasible,p_feasible,S_in_feas,beta_band,se_beta_band,band_ratio,D_in_feas,D_in_feas_glob,R_in_feas,R_in_feas_glob,n_cells_feas,p_flat_feas,p_therm_feas,n_shots_detect_flat,feas_structured,beta_identified,verdict,verdict_base
NPP,optimality,9,20,61,0.25,0.8865318999553404,5.750955267558311e-14,63228424.21531677,138580393.76168928,0.4589943388723519,0.4562580787874507,2.074074074074074,16.094495408182304,7.759846000373611,1.3444799388282112,0.08353663191855577,10.428137251588748,0.011944661823979836,1.2596154891549811,2.9354821185953504,0.9959309369495681,0.5708999618237443,0.011944661823980355,-5.186823193170653e-16,0.9959309369495679,120,4.764994504884277,27.189816408296114,0.037597565825736694,0.00039643414561568144,0.006654244463251689,0.037955497662390834,0.6108745828426234,1000,5,5.29514440490049,0.15141777378449556,4724.256822429368,0.0,1475.829043683661,2.934931236310355,2.1711661490569436e-05,0.0005291706235045882,0.0009883658509307965,0.003037327044868662,0.007918968928180255,0.9998123366919847,27,0.9993245974326079,2.172633551291109e-05,0.0,7.044245123842406,0.0,2.172633551291109e-05,0.003039379849822512,,,5,0.9997676858595277,0.9976245118963064,218493.85043848306,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,52,0.5,0.6573720150498241,4.5630166312093934e-14,118489989.10859227,94515052.10712309,1.2570819933943407,1.2536626332734393,2.074074074074074,4.787275116806587,2.308150502746033,0.2543170908968643,0.0531235587451489,10.6685753331176,0.015571829517145471,0.25522053888693425,2.8897771940910193,0.9946114082604753,0.9116815858991462,0.015571829517146288,-8.170547571850761e-16,0.9946114082604751,120,4.830932772810809,28.461361510206654,0.03722562175844696,0.004818851493450902,0.022542795596044916,0.1573265461138832,0.7531654594241171,1000,6,2.0736669221128494,0.7222116174148141,5741.913341378954,0.0,4575.338949378696,2.871958947855943,3.455629459243756e-05,0.01778368994048537,0.00015556206621112918,0.0008812713948441076,0.014534996056089858,0.9938340415062065,27,0.9918925075601406,3.4838749490102286e-05,0.0,4.482315991283543,0.0,3.4838749490102286e-05,0.0008884746967313052,,,5,0.9994165096263011,0.995266659078572,137279.31696384185,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,53,0.5,0.8879566732104551,5.495603971894525e-14,135796587.27049828,152150440.10825443,0.8953173856978409,0.8925152446084254,2.074074074074074,8.718925845099559,4.203767818173001,0.8626813817542958,0.09894353927085671,7.7025561366734525,0.010366395670407418,0.5695677118794763,2.939033630652879,0.9964728557161475,0.8062057861675601,0.01036639567040735,6.765421556309548e-17,0.9964728557161475,120,4.75987075605121,27.093422720471782,0.03723757565359201,0.0006353317146583508,0.007350636663420441,0.07930689540327755,0.6914709400262441,1000,5,1.497158526642974,0.6829262960385811,4742.506207982607,0.0,5219.706373228136,2.938552712387622,2.951918423566655e-06,0.00047796634683392955,0.0007966326333636914,0.0008824405093669262,0.008687322527676887,0.9998363685735878,27,0.999669400171286,2.9528946495882666e-06,0.0,6.918086548911865,0.0,2.9528946495882666e-06,0.0008827323405270608,,,5,0.9999956516534917,0.9998795654051229,1607044.585335752,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,54,0.5,0.8878823719787081,6.061817714453355e-14,75801178.40990424,84754204.13601884,0.8977372177053904,0.8943648186260327,2.074074074074074,8.214768143297482,3.9606917833755717,0.6929868757029316,0.08435866522518315,8.861198219655446,0.015053855839528396,0.5670520360006986,2.9372905041892046,0.9948749176092531,0.8069472409378775,0.015053855839528297,9.8879238130678e-17,0.9948749176092531,120,4.762385555955972,27.140691168079147,0.03719194205341822,0.0035595638360998855,0.011141161584461844,0.09574449476472098,0.7865188254893424,1000,5,2.1603361781243646,0.5398031004583734,4741.089400422568,0.0,3617.3665850636444,2.936306530546642,3.0638797719231808e-06,0.0009809097627912398,0.0011769113397389294,0.0012685260447493816,0.012608418455040425,0.9996650063583566,27,0.9994581981390234,3.065540687128518e-06,0.0,5.391219780720665,0.0,3.065540687128518e-06,0.0012692137070974183,,,5,0.9999953158966133,0.9998726575669775,1548319.4094294987,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,55,0.5,0.9989814555344044,6.117328865684613e-14,28802696.277201176,35874760.10645213,0.8055247809727883,0.8028679827191644,2.074074074074074,8.795386523008936,4.240632787879309,0.6734480299410663,0.0765683268358145,9.980447117089415,0.017181922665471437,0.6697607200040114,2.93305569724261,0.994141971909492,0.7716508688758761,0.017181922665471007,4.3021142204224816e-16,0.9941419719094923,120,4.768495090937013,27.25587046448517,0.037110200293304335,0.012879695881698692,0.0198876321339998,0.09546728623652707,0.8396716827529868,1000,5,1.1995558651555442,0.7531108355123981,4739.695446077946,0.0,6514.684418001539,2.931510718686807,1.0614565456686924e-06,0.0015439170992579308,0.0011434123048991,0.0007776344460441778,0.015260875914528363,0.999473252909157,27,0.9989814555344656,1.0625387882272065e-06,0.0,7.292143984621132,0.0,1.0625387882272065e-06,0.0007784273088710077,,,5,0.9999994370534868,0.9999740019631472,4469202.75682668,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,56,0.5,0.8879553211767005,5.4511950509095186e-14,138068672.47223854,154508956.10951164,0.8963859763188992,0.893596565200915,2.074074074074074,8.689592365936482,4.189624890719376,0.8545546999780733,0.09834232309077683,7.741480202533732,0.010480919417725007,0.5683303256365743,2.938934750892109,0.9964337692714874,0.8066202982342298,0.010480919417726737,-1.7295193055488767e-15,0.9964337692714867,120,4.760013409391713,27.096101844082117,0.03723491026307373,0.0008987957947341991,0.00765372797467235,0.07991545710730297,0.6944327459999442,1000,5,1.4977995270396178,0.6827782914098521,4742.491812934216,0.0,5217.47254033181,2.93845092378343,2.9017172175502218e-06,0.0004809253914606513,0.0008038275849883099,0.0008843129925963731,0.008792778840140169,0.9998353733071031,27,0.9996600519659761,2.90270398561944e-06,0.0,6.884182874255289,0.0,2.90270398561944e-06,0.0008846137152897565,,,5,0.9999957981538578,0.999882620991804,1634847.2864083282,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,57,0.5,0.998477991611565,6.45039577307216e-14,7261011.6720199585,8965696.104273867,0.8116928777622622,0.8098659142103534,2.074074074074074,8.652172992926973,4.171583407304077,0.6525940167372013,0.07542544714150856,10.079925267690417,0.014934024020851843,0.6568316945152617,2.929177472171494,0.9949016322285925,0.7757624108626198,0.014934024020850098,1.745131816832668e-15,0.9949016322285932,120,4.774090187014476,27.361780102615302,0.03702462655037169,0.02331174262089574,0.028767984406807674,0.09051716788279705,0.7831701953517735,1000,5,0.4555549575446134,0.928541482872751,4737.932748907465,0.0,17154.30328180737,2.9266965032366574,1.9777091421544446e-07,0.002480771163922573,0.0007425986709348404,0.0003084794610870672,0.013882945888830302,0.9991530151524082,27,0.9984779916116295,1.9807238159829445e-07,0.0,11.272646406895605,0.0,1.9807238159829445e-07,0.0003089496850989281,,,5,0.9999999804459111,0.9999979080278646,23986664.297308438,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,58,0.5,0.9978435319698948,6.039613253960852e-14,60316325.70773363,75929740.1087091,0.7971965348632976,0.7943702378195732,2.074074074074074,8.347400983429337,4.024639759867716,0.5478959380472862,0.06563671005321657,11.449851100764763,0.019712887154795633,0.6744994054260598,2.923063262379615,0.9932560860353232,0.7692491250165548,0.019712887154796965,-1.3322676295501878e-15,0.9932560860353228,120,4.782911127160178,27.529588250781487,0.03721860357297473,0.0014638532917518989,0.010871664928124494,0.11044606653523388,0.9219376044121133,1000,5,1.5205940166978897,0.677525463639638,4724.5362766587605,0.0,5139.259932260934,2.9208658965735426,5.446393273639381e-06,0.0021919194127988763,0.001168713761817597,0.0010408319726814782,0.017503341420296643,0.9992482660795088,27,0.9978435319699552,5.458163628563946e-06,0.0,6.199171805197571,0.0,5.458163628563946e-06,0.001043081344253096,,,5,0.9999852221428117,0.9996986240895621,871010.2778832756,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,59,0.5,0.6655218775910039,4.0967229608668276e-14,195220974.75640476,157804648.12407887,1.2398693769942897,1.23710535194696,2.074074074074074,6.422369051574057,3.0964993641517777,0.6756579686067082,0.10520385284322946,6.435645222192397,0.0090036996366935,0.2925846531128704,2.9394861342199707,0.9969369817629424,0.9004640131801434,0.009003699636694786,-1.285430095698814e-15,0.996936981762942,120,4.759217931398948,27.08116562344461,0.03718222195881869,0.0021541570799151278,0.009197993866156634,0.10170308813109953,0.6531747656626824,1000,5,1.2483642318973416,0.7414294492239213,4744.792650220018,0.0,6259.974215517108,2.938928673180721,2.2563555108593254e-06,0.0005552046837396431,0.0006523645448785194,0.0007063420140188857,0.007644993077795815,0.9998103542545209,27,0.9997037144582985,2.2570242340632176e-06,0.0,5.700541861601235,0.0,2.2570242340632176e-06,0.0007065513549698327,,,5,0.999997458255808,0.9999194830687455,2102445.512904647,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,60,0.5,0.9995711585112816,5.895284260759581e-14,40057506.20216131,50440156.10600698,0.796952711995553,0.7941590449873889,2.074074074074074,9.510843914617716,4.585585458833542,0.8649660326472983,0.09094524528132425,8.597759403086394,0.012497204916445268,0.6846365284011545,2.9380768372009674,0.9957464676354921,0.7669780042058428,0.012497204916447464,-2.1961599205866378e-15,0.9957464676354914,120,4.761251117219402,27.119357935263224,0.03724441439907497,0.0011367133733587273,0.00803221110502978,0.07812965166411102,0.7430789220808123,1000,5,1.7784161126175277,0.6196430572084057,4741.018250219288,0.0,4394.206647031116,2.937494963095954,3.302009237452786e-06,0.0005785720957757615,0.0009784634385270647,0.001070927653668843,0.010447813824249369,0.999801954088591,27,0.9995711585113406,3.3034258830822642e-06,0.0,6.830361706847393,0.0,3.3034258830822642e-06,0.0010713871089111167,,,5,0.9999945603535463,0.9998575472093003,1436659.9781941136,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,61,0.5,0.8879647319338492,5.4289905904170155e-14,123281602.22545266,138580396.10759455,0.892339737068162,0.8896034770295805,2.074074074074074,8.785423720805513,4.235829293959801,0.8801599411971701,0.10018411964727303,7.6251478084799444,0.010075478530302433,0.5727620735688883,2.939154537193253,0.9965719806826068,0.805126928060119,0.010075478530303005,-5.724587470723463e-16,0.9965719806826066,120,4.759696324784964,27.090147146486217,0.03723938241103635,0.00039643413890479753,0.00705024851506017,0.07786476913257473,0.6840749897523669,1000,5,1.4671472372526604,0.6898732198251374,4742.617978931961,0.0,5326.478287131442,2.938699946942416,2.8999283595632863e-06,0.00045169032247709714,0.0007744381807278831,0.0008642627822884239,0.00843677756728626,0.9998453329877405,27,0.9996828791670124,2.9008482785417727e-06,0.0,7.04298281745898,0.0,2.9008482785417727e-06,0.0008645369449645597,,,5,0.999995803327987,0.999882729392415,1635855.7629629178,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,52,0.75,0.6647846924330771,4.107825191113079e-14,255233098.02543372,94515056.11747463,2.7038684578232464,2.7004490978474314,2.074074074074074,3.5530026737337312,1.7130548605501918,0.7018411038657185,0.19753463994108883,2.1072128598820523,0.0016089873004613352,0.015021578629327723,2.941532480426528,0.9994530105272786,0.99489328140033,0.0016089873004604639,8.712648658093514e-16,0.9994530105272789,120,4.756265677874831,27.02580484587973,0.0372639036803525,0.004818851288983072,0.011010973782745157,0.07431015942336175,0.2640241951167841,1000,5,0.8227490741105382,0.844018372870493,4744.944372716397,0.0,9498.312607278913,2.941434704809569,7.588842103059291e-06,9.018677485647623e-05,9.499667498587889e-05,0.00042046514712606585,0.001093525478349252,0.9999667603136768,27,0.9999210290452064,7.5894414480526305e-06,0.0,4.464285308423299,0.0,7.5894414480526305e-06,0.0004204983542825927,,,5,0.9999713500058238,0.9995049484122408,625110.4521934802,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,53,0.75,0.8804443847948541,5.395683899678261e-14,231533709.74957943,152150444.118606,1.5245440661925334,1.5217419251769762,2.074074074074074,3.974436289593606,1.9162460681969171,0.2144889280353646,0.05396713204259126,8.859954837418009,0.013454835686131667,0.14239397076646712,2.8898127893829186,0.9953440459065154,0.9507255379000266,0.01345483568613082,8.465450562766819e-16,0.9953440459065157,120,4.830881419659735,28.460348437766815,0.03712215862594216,0.0006353316979124021,0.02027427681413696,0.17918523684893467,0.7121603078918314,1000,6,0.6635924712962552,0.9557416419392212,5742.018369885553,0.0,14297.523626583523,2.871331076880342,9.90429808231316e-06,0.018471808204494136,7.865447933257629e-05,0.00025314175631657916,0.01312303945048276,0.9936045294800834,27,0.9918108606727344,9.986075445024653e-06,0.0,6.945440127540848,0.0,9.986075445024653e-06,0.0002552318857896316,,,5,0.9999512750945287,0.9992629109052514,478970.28937786067,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,54,0.75,0.8875282953334077,5.2735593669694936e-14,128932599.87831116,84754208.1463704,1.5246254752938182,1.5212530763740337,2.074074074074074,5.8398109619061085,2.8156231423475884,0.8731407626221106,0.14951524429775692,4.312863456887787,0.00313716341239842,0.16525180958905444,2.9407441798838256,0.998933207643882,0.9438061254292501,0.0031371634123980377,3.8250652645288596e-16,0.9989332076438822,120,4.757402955158413,27.047117701869034,0.037439962624873195,0.0035595636676704627,0.00976892774466571,0.06044489157160666,0.35298674039109473,1000,5,1.5317788198936644,0.6749554548051775,4738.13586163415,0.0,5101.733880739828,2.940562559336809,1.683366350453576e-05,0.00016478688351225713,0.00020411957199086643,0.0007974020612556572,0.0021356417791517112,0.9999382399365919,27,0.99984818320808,1.683621952492802e-05,0.0,5.390168525995242,0.0,1.683621952492802e-05,0.0007975231386600505,,,5,0.9998598939581762,0.9983735170168259,281808.2063493597,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,55,0.75,0.9995337007518548,6.139533326177116e-14,45259946.17938995,35874764.116803676,1.2642663804483563,1.2616095824917293,2.074074074074074,6.225801113606407,3.001725536917375,0.6362728802025671,0.10219935853909645,6.525073075895624,0.008510408470390994,0.27710587880850845,2.9377286241654677,0.9971030651366551,0.9056734252003188,0.008510408470390056,9.384854005034526e-16,0.9971030651366555,120,4.761753482438919,27.128802893544567,0.037133589158834704,0.012879694441909202,0.019154947834147,0.10127721035843015,0.6305317690324648,1000,5,0.6872408601773291,0.876200845396186,4745.1073302251,0.0,11371.1630900915,2.9370979170963887,1.1215532909365757e-06,0.0006295855157876366,0.0005151161971297797,0.00040397042316515404,0.007591321850096122,0.9997853079199043,27,0.9995337007519162,1.1220765139274033e-06,0.0,7.290130056076659,0.0,1.1220765139274033e-06,0.00040415888214800607,,,5,0.999999371529171,0.9999717641127549,4229727.252726595,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,56,0.75,0.8876221942092404,5.0959236830294685e-14,232721884.58126038,154508960.11986318,1.5089925749314974,1.5062031638859137,2.074074074074074,6.198876823790023,2.9887441828987615,1.1057373608657297,0.178377049955588,3.730363914344417,0.0019714113613326398,0.17038723649423126,2.941224018532187,0.9993297309729177,0.9420692761174775,0.001971411361333661,-1.0213184464813452e-15,0.9993297309729173,120,4.756710694320012,27.034142562704787,0.03742487664038815,0.0008987957714055384,0.006723929682571558,0.046758716839803295,0.2898515261284169,1000,5,1.0376197850936846,0.7921501239577734,4739.571359767418,0.0,7531.3983171066875,2.941139525281896,1.0027266647439964e-05,7.446598364382626e-05,0.00012170718906848857,0.0005390026634352418,0.0013107015088291653,0.9999712727593143,27,0.9998968241304557,1.0028301325705306e-05,0.0,6.88336792912276,0.0,1.0028301325705306e-05,0.0005390582812417003,,,5,0.9999500617689163,0.9992491965288781,473096.4763727816,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,57,0.75,0.9993442215530469,6.583622536027178e-14,11382311.03181839,8965700.114625411,1.2713665286689806,1.2695395659342712,2.074074074074074,6.128079833373754,2.954609919662346,0.6114124014811334,0.0997722644132928,6.630558604109006,0.00815653091928378,0.27139617601002164,2.936277076891725,0.9972221521655857,0.9075713330509956,0.00815653091928131,2.4702462297909733e-15,0.9972221521655866,120,4.763847622492379,27.168210227309604,0.03706729255071206,0.02331173219356917,0.02799977072485059,0.09793838072465201,0.6001742158320207,1000,5,0.2615718595032658,0.9670859572094181,4745.627967641941,0.0,29876.02687113064,2.935131451760233,3.065654887161502e-07,0.001145318566003098,0.000389633670427512,0.00016111986284834354,0.007605777386007759,0.9996098375250387,27,0.9993442215531128,3.0676665923569585e-07,0.0,11.267764832041333,0.0,3.0676665923569585e-07,0.00016122559111608412,,,5,0.9999999530184035,0.9999959629064754,15474228.836495936,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,58,0.75,0.9998233683152838,7.016609515630989e-14,95072503.93554568,75929744.11906065,1.2549377722929236,1.2521114753984746,2.074074074074074,7.022907692271613,3.3860447802023854,1.0136267358307374,0.14433149063687495,4.882303754687003,0.0032629854342529556,0.28301100010378577,2.940459255955876,0.9988903143522074,0.903752789796169,0.003262985434252944,1.1709383462843448e-17,0.9988903143522074,120,4.757814013496356,27.054825170854503,0.03750007360928513,0.0014638532144361331,0.0074957366447399,0.05114546540314507,0.3591898824045592,1000,5,1.6525630430769094,0.6475310868697355,4735.9286325737785,0.0,4728.853120605267,2.940274622743391,1.7571199766695727e-05,0.00016706201271873917,0.00021039587941380994,0.0008662877946741581,0.0021863017601648034,0.9999372093960796,27,0.999823368315354,1.7574303945163978e-05,0.0,6.19303133385711,0.0,1.7574303945163978e-05,0.0008664408355785924,,,5,0.9998474229615179,0.9982662284219466,269979.5450214051,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,59,0.75,0.6652867330130224,4.296563105299356e-14,426819107.05938935,157804652.1344304,2.7074948506297503,2.7047308256526637,2.074074074074074,3.7194542316660115,1.7933082902675415,0.8843302055264172,0.23775805546888246,1.8605947725289882,0.0010543768103655345,0.014757482151133644,2.9418655223935195,0.9996415958505446,0.9949836312915055,0.0010543768103673454,-1.8108344684852895e-15,0.999641595850544,120,4.755785199880607,27.0168056173172,0.03725655769781806,0.0021541570251706887,0.007994298761000888,0.0586180898367642,0.21802730229553102,1000,5,0.5453870822408856,0.9088127245051841,4745.740074750911,0.0,14328.773375309947,2.941804948915864,4.548339414964755e-06,5.60251382405781e-05,5.9877808822402876e-05,0.000278513863892967,0.0007159851376500491,0.9999794098414103,27,0.9999505297002985,4.548564433366417e-06,0.0,5.699838437922637,0.0,4.548564433366417e-06,0.00027852764273892847,,,5,0.99998968761528,0.9997698779596607,1042988.2394578691,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,60,0.75,0.9998448908914402,6.80566714095221e-14,63142674.831300974,50440160.116358526,1.2546270211140176,1.2518333543279698,2.074074074074074,7.157609165472564,3.450990133352844,1.1023090075921613,0.15400519672261037,4.611715096570567,0.002721306641906848,0.2831823310284064,2.9406479364203486,0.9990745894439783,0.9037007023108232,0.002721306641905938,9.102961440188295e-16,0.9990745894439786,120,4.75754180512598,27.049720935425537,0.037498751760815616,0.001136713282981928,0.00706408093935367,0.04681027668871327,0.33504966546544085,1000,5,1.4032133557054793,0.7047816758841079,4736.430670830544,0.0,5569.165851704887,2.9405241372480218,1.4445686891859269e-05,0.00010935348543517598,0.0001713791359180598,0.0007355458278159058,0.001814381678172727,0.9999579007160995,27,0.9998448908915083,1.4447927896630902e-05,0.0,6.829427195223182,0.0,1.4447927896630902e-05,0.0007356599353726344,,,5,0.9998966604744401,0.9987051782213102,328393.1428163123,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,9,20,61,0.75,0.8876321140103979,5.728750807065808e-14,208106172.14161903,138580400.1179461,1.504436153771938,1.5016998938125405,2.074074074074074,6.256850732722869,3.0166958889913835,1.1419683311727533,0.18251487528707422,3.66277815633754,0.0018888340457904231,0.1719963963892921,2.9413187450138683,0.9993578274884378,0.9415240539023998,0.001888834045790406,1.713039432527097e-17,0.9993578274884378,120,4.756574032894649,27.031581834780837,0.03742441744811508,0.00039643412743246625,0.006167461868065566,0.04530003691326684,0.28343556915314666,1000,5,1.008523435186065,0.7991895475468922,4739.700504774874,0.0,7748.6825100989545,2.9412429705707304,9.641426393635013e-06,6.613301674436776e-05,0.00011801788312987942,0.0005235850824201344,0.0012472310802405968,0.9999742379355293,27,0.9999053663548002,9.642338882867758e-06,0.0,7.042199416788223,0.0,9.642338882867758e-06,0.0005236346358744801,,,5,0.9999538191175515,0.9992919485951448,492029.32480668346,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,5,52,0.25,0.8882492262251589,2.5091040356528538e-14,1016995619.2150712,269309833.1057501,3.778368143785929,3.776303328722969,0.3367876570272817,3.311587472485984,9.832864724664558,1.8507275492546882,0.558864159449595,1.607367770937809,0.0001169422265574953,1.2760022017333823,3.923223953110058,0.9999701923142917,0.6747567263597438,0.00011694222656639885,-8.903549555613899e-15,0.9999701923142894,816,6.339984258551343,81.00753812462514,0.012421471589873502,0.00036681170850976554,0.0042891066432324525,0.015902511041861408,0.05266255634729827,1000,14,0.17093827407882803,0.9999999994968103,7309.772433440797,0.0,123003.87336183655,3.9232065183137586,2.957163508505299e-06,1.4477632790991332e-05,5.955690937739919e-06,8.591503890713398e-05,2.507149671277001e-05,0.9999955560027906,81,0.9999934376404009,2.957182916379369e-06,0.0,9.793868990695556,0.0,2.957182916379369e-06,8.591560271621417e-05,,,14,1.0,1.0,3780993.5799182034,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,5,53,0.25,0.9627210723674554,1.9206858326015208e-14,1567381705.1053047,438284389.26066256,3.5779864022778542,3.576175066945243,0.3367876570272817,3.581714085912161,10.634932757117111,2.2808362994054416,0.6368002148403137,1.4226915056248237,7.756058783578687e-05,1.3529060061124913,3.9232297231959192,0.9999802304240872,0.6551550376687107,7.756058783851834e-05,-2.7314711907241995e-15,0.9999802304240866,816,6.339975934077091,81.00707070552362,0.012424289849473141,0.0001503270516003146,0.0028986793224806736,0.013557176867800138,0.048557931352602265,1000,14,0.10917217821395775,0.9999999999649369,7309.717429146084,0.0,192595.49604548304,3.9232145246670656,1.8168143990630914e-06,1.3381714454301243e-05,3.204337297543458e-06,5.48929438366387e-05,1.9463306702019382e-05,0.9999961260160821,81,0.999993941915894,1.8168254073205474e-06,0.0,13.193865776358017,0.0,1.8168254073205474e-06,5.4893276384723895e-05,,,14,1.0,1.0,6154187.374439674,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,5,54,0.25,0.9627180080000824,2.3647750424515834e-14,873595942.5866604,244040281.06299317,3.5816249464203924,3.5797202772486663,0.3367876570272817,3.517131808727441,10.443173125084371,2.038594204943946,0.5796183696855947,1.5600672973499439,0.00010466421179753669,1.3514823924358692,3.9232253809540145,0.999973321896747,0.6555175241787338,0.00010466421179129723,6.2394615299096734e-15,0.9999733218967487,816,6.3399821986078555,81.00742245857877,0.01242518679083198,0.0002975656300824182,0.0038438613785007018,0.014683488879795367,0.05164376580222394,1000,14,0.15111658912462514,0.9999999997577562,7309.632902857849,0.0,139138.06511436656,3.9232085900956517,2.586197699286594e-06,1.4204660664306589e-05,5.041494558855044e-06,7.597713690023036e-05,2.3645580338448177e-05,0.9999957201392394,81,0.9999935683726021,2.586214334629884e-06,0.0,11.047502691056273,0.0,2.586214334629884e-06,7.597762556000855e-05,,,14,1.0,1.0,4323341.654240056,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,5,55,0.25,0.9999925644862783,2.4091839634365897e-14,626135501.4815927,179795209.026461,3.48473490408403,3.482492691946215,0.3367876570272817,3.4869022823636895,10.353414709854496,1.6699031939244955,0.4789073678292204,1.8864055334448566,0.00018132708471879037,1.3902361473381641,3.9232141569349253,0.9999537809873574,0.645638476074345,0.00018132708471776599,1.0243813176186167e-15,0.9999537809873578,816,6.339998391444552,81.00833169253845,0.012429187428328846,0.001481118442710051,0.0055206286993188846,0.01688866136324497,0.05888911185356635,1000,14,0.2699397974621851,0.9999999925199045,7309.331442529141,0.0,77891.70035377439,3.9231927454097937,4.899411172882236e-06,1.651211395839417e-05,1.0974444705041324e-05,0.00013572948742569457,3.462315258824674e-05,0.9999945423511756,81,0.9999925644863024,4.899447604568368e-06,0.0,8.250989875448937,0.0,4.899447604568368e-06,0.0001357304966516616,,,14,1.0,1.0,2282114.288615316,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,5,56,0.25,0.9627205628620956,1.765254609153999e-14,1370766498.170793,383235865.21926004,3.578622455876211,3.5768220633174272,0.3367876570272817,3.576466691181395,10.619352035492444,2.2615780907762715,0.6323498262552577,1.4324860359087204,7.936967933209236e-05,1.3526464357179346,3.9232291671714856,0.9999797692982108,0.6552211512300856,7.936967933479517e-05,-2.702807595789114e-15,0.99997976929821,816,6.339976736250786,81.00711574744682,0.01242444474201427,0.00031031020526213374,0.003060676598703815,0.013699263052009846,0.04899495799924519,1000,14,0.11137115595303378,0.9999999999605175,7309.707974887634,0.0,188792.77706653197,3.923213811289039,1.857207385471131e-06,1.3498675061029613e-05,3.3063417937690867e-06,5.5999733632159034e-05,2.0063603906449276e-05,0.9999960859073502,81,0.999993897088156,1.857218721689624e-06,0.0,13.04719176625886,0.0,1.857218721689624e-06,5.600007539568243e-05,,,14,1.0,1.0,6020338.021691144,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
